Time,PPG,ECG,HR
12:44:38,-4861,-16353,-2084
12:44:38,-4861,-16353,-2084
12:44:38,-4861,-16353,-2084
12:44:38,-4861,-16353,-2084
12:44:38,-5237,-16345,-2048
12:44:38,-5237,-16345,-2048
12:44:38,-5237,-16345,-2048
12:44:38,-5237,-16345,-2048
12:44:38,-5358,-16322,-1997
12:44:38,-5358,-16322,-1997
12:44:38,-5358,-16322,-1997
12:44:38,-5358,-16322,-1997
12:44:39,-4938,-16296,-1947
12:44:39,-4938,-16296,-1947
12:44:39,-4938,-16296,-1947
12:44:39,-4938,-16296,-1947
12:44:39,-5035,-16303,-1944
12:44:39,-5035,-16303,-1944
12:44:39,-5035,-16303,-1944
12:44:39,-5035,-16303,-1944
12:44:39,-4737,-16312,-1960
12:44:39,-4737,-16312,-1960
12:44:39,-4737,-16312,-1960
12:44:39,-4737,-16312,-1960
12:44:39,-4949,-16313,-1965
12:44:39,-4949,-16313,-1965
12:44:39,-4949,-16313,-1965
12:44:39,-4949,-16313,-1965
12:44:39,-4874,-16304,-1966
12:44:39,-4874,-16304,-1966
12:44:39,-4874,-16304,-1966
12:44:39,-4874,-16304,-1966
12:44:39,-5026,-16300,-1943
12:44:39,-5026,-16300,-1943
12:44:39,-5026,-16300,-1943
12:44:39,-5026,-16300,-1943
12:44:39,-5296,-16282,-1897
12:44:39,-5296,-16282,-1897
12:44:39,-5296,-16282,-1897
12:44:39,-5296,-16282,-1897
12:44:39,-5706,-16271,-1840
12:44:39,-5706,-16271,-1840
12:44:39,-5706,-16271,-1840
12:44:39,-5706,-16271,-1840
12:44:39,-5388,-16242,-1785
12:44:39,-5388,-16242,-1785
12:44:39,-5388,-16242,-1785
12:44:39,-5388,-16242,-1785
12:44:39,-4946,-16229,-1745
12:44:39,-4946,-16229,-1745
12:44:39,-4946,-16229,-1745
12:44:39,-4946,-16229,-1745
12:44:39,-5618,-16221,-1715
12:44:39,-5618,-16221,-1715
12:44:39,-5618,-16221,-1715
12:44:39,-5618,-16221,-1715
12:44:39,-5414,-16217,-1696
12:44:39,-5414,-16217,-1696
12:44:39,-5414,-16217,-1696
12:44:39,-5414,-16217,-1696
12:44:39,-5352,-16205,-1662
12:44:39,-5352,-16205,-1662
12:44:39,-5352,-16205,-1662
12:44:39,-5352,-16205,-1662
12:44:39,-6641,-16204,-1645
12:44:39,-6641,-16204,-1645
12:44:39,-6641,-16204,-1645
12:44:39,-6641,-16204,-1645
12:44:39,-7399,-16196,-1626
12:44:39,-7399,-16196,-1626
12:44:39,-7399,-16196,-1626
12:44:39,-7399,-16196,-1626
12:44:39,-7154,-16186,-1592
12:44:39,-7154,-16186,-1592
12:44:39,-7154,-16186,-1592
12:44:39,-7154,-16186,-1592
12:44:39,-6177,-16172,-1583
12:44:39,-6177,-16172,-1583
12:44:39,-6177,-16172,-1583
12:44:39,-6177,-16172,-1583
12:44:39,-5831,-16149,-1542
12:44:39,-5831,-16149,-1542
12:44:39,-5831,-16149,-1542
12:44:39,-5831,-16149,-1542
12:44:39,-6277,-16141,-1505
12:44:39,-6277,-16141,-1505
12:44:39,-6277,-16141,-1505
12:44:39,-6277,-16141,-1505
12:44:39,-6649,-16128,-1470
12:44:39,-6649,-16128,-1470
12:44:39,-6649,-16128,-1470
12:44:39,-6649,-16128,-1470
12:44:39,-7775,-16120,-1426
12:44:39,-7775,-16120,-1426
12:44:39,-7775,-16120,-1426
12:44:39,-7775,-16120,-1426
12:44:39,-7959,-16096,-1404
12:44:39,-7959,-16096,-1404
12:44:39,-7959,-16096,-1404
12:44:39,-7959,-16096,-1404
12:44:39,-8234,-16088,-1354
12:44:39,-8234,-16088,-1354
12:44:39,-8234,-16088,-1354
12:44:39,-8234,-16088,-1354
12:44:39,-7442,-16078,-1338
12:44:39,-7442,-16078,-1338
12:44:39,-7442,-16078,-1338
12:44:39,-7442,-16078,-1338
12:44:39,-6873,-16069,-1308
12:44:39,-6873,-16069,-1308
12:44:39,-6873,-16069,-1308
12:44:39,-6873,-16069,-1308
12:44:39,-6959,-16053,-1280
12:44:39,-6959,-16053,-1280
12:44:39,-6959,-16053,-1280
12:44:39,-6959,-16053,-1280
12:44:39,-7007,-16049,-1259
12:44:39,-7007,-16049,-1259
12:44:39,-7007,-16049,-1259
12:44:39,-7007,-16049,-1259
12:44:39,-6938,-16046,-1254
12:44:39,-6938,-16046,-1254
12:44:39,-6938,-16046,-1254
12:44:39,-6938,-16046,-1254
12:44:39,-6273,-16030,-1221
12:44:39,-6273,-16030,-1221
12:44:39,-6273,-16030,-1221
12:44:39,-6273,-16030,-1221
12:44:39,-6837,-16031,-1196
12:44:39,-6837,-16031,-1196
12:44:39,-6837,-16031,-1196
12:44:39,-6837,-16031,-1196
12:44:39,-6730,-16012,-1178
12:44:39,-6730,-16012,-1178
12:44:39,-6730,-16012,-1178
12:44:39,-6730,-16012,-1178
12:44:39,-6532,-16019,-1161
12:44:39,-6532,-16019,-1161
12:44:39,-6532,-16019,-1161
12:44:39,-6532,-16019,-1161
12:44:39,-6411,-16007,-1145
12:44:39,-6411,-16007,-1145
12:44:39,-6411,-16007,-1145
12:44:39,-6411,-16007,-1145
12:44:39,-7045,-15994,-1111
12:44:39,-7045,-15994,-1111
12:44:39,-7045,-15994,-1111
12:44:39,-7045,-15994,-1111
12:44:39,-6901,-16005,-1139
12:44:39,-6901,-16005,-1139
12:44:39,-6901,-16005,-1139
12:44:39,-6901,-16005,-1139
12:44:39,-6690,-16057,-1285
12:44:39,-6690,-16057,-1285
12:44:39,-6690,-16057,-1285
12:44:39,-6690,-16057,-1285
12:44:39,-6093,-16215,-1686
12:44:39,-6093,-16215,-1686
12:44:39,-6093,-16215,-1686
12:44:39,-6093,-16215,-1686
12:44:39,-7103,-16314,-1927
12:44:39,-7103,-16314,-1927
12:44:39,-7103,-16314,-1927
12:44:39,-7103,-16314,-1927
12:44:39,-7279,-16357,-2032
12:44:39,-7279,-16357,-2032
12:44:39,-7279,-16357,-2032
12:44:39,-7279,-16357,-2032
12:44:39,-7234,-16363,-2073
12:44:39,-7234,-16363,-2073
12:44:39,-7234,-16363,-2073
12:44:39,-7234,-16363,-2073
12:44:39,-6984,-16369,-2071
12:44:39,-6984,-16369,-2071
12:44:39,-6984,-16369,-2071
12:44:39,-6984,-16369,-2071
12:44:39,-6910,-16374,-2076
12:44:39,-6910,-16374,-2076
12:44:39,-6910,-16374,-2076
12:44:39,-6910,-16374,-2076
12:44:39,-7233,-16372,-2085
12:44:39,-7233,-16372,-2085
12:44:39,-7233,-16372,-2085
12:44:39,-7233,-16372,-2085
12:44:39,-6552,-16385,-2115
12:44:39,-6552,-16385,-2115
12:44:39,-6552,-16385,-2115
12:44:39,-6552,-16385,-2115
12:44:39,-7304,-16400,-2138
12:44:39,-7304,-16400,-2138
12:44:39,-7304,-16400,-2138
12:44:39,-7304,-16400,-2138
12:44:39,-7507,-16401,-2153
12:44:39,-7507,-16401,-2153
12:44:39,-7507,-16401,-2153
12:44:39,-7507,-16401,-2153
12:44:39,-7271,-16385,-2128
12:44:39,-7271,-16385,-2128
12:44:39,-7271,-16385,-2128
12:44:39,-7271,-16385,-2128
12:44:39,-7083,-16352,-2063
12:44:39,-7083,-16352,-2063
12:44:39,-7083,-16352,-2063
12:44:39,-7083,-16352,-2063
12:44:39,-6353,-16324,-1993
12:44:39,-6353,-16324,-1993
12:44:39,-6353,-16324,-1993
12:44:39,-6353,-16324,-1993
12:44:39,-5137,-16316,-1951
12:44:39,-5137,-16316,-1951
12:44:39,-5137,-16316,-1951
12:44:39,-5137,-16316,-1951
12:44:40,-3810,-16314,-1943
12:44:40,-3810,-16314,-1943
12:44:40,-3810,-16314,-1943
12:44:40,-3810,-16314,-1943
12:44:40,-5180,-16325,-1952
12:44:40,-5180,-16325,-1952
12:44:40,-5180,-16325,-1952
12:44:40,-5180,-16325,-1952
12:44:40,-5405,-16318,-1957
12:44:40,-5405,-16318,-1957
12:44:40,-5405,-16318,-1957
12:44:40,-5405,-16318,-1957
12:44:40,-5464,-16322,-1940
12:44:40,-5464,-16322,-1940
12:44:40,-5464,-16322,-1940
12:44:40,-5464,-16322,-1940
12:44:40,-3683,-16315,-1906
12:44:40,-3683,-16315,-1906
12:44:40,-3683,-16315,-1906
12:44:40,-3683,-16315,-1906
12:44:40,-1158,-16299,-1877
12:44:40,-1158,-16299,-1877
12:44:40,-1158,-16299,-1877
12:44:40,-1158,-16299,-1877
12:44:40,-2423,-16282,-1826
12:44:40,-2423,-16282,-1826
12:44:40,-2423,-16282,-1826
12:44:40,-2423,-16282,-1826
12:44:40,-3311,-16273,-1798
12:44:40,-3311,-16273,-1798
12:44:40,-3311,-16273,-1798
12:44:40,-3311,-16273,-1798
12:44:40,-5274,-16254,-1763
12:44:40,-5274,-16254,-1763
12:44:40,-5274,-16254,-1763
12:44:40,-5274,-16254,-1763
12:44:40,-5705,-16251,-1736
12:44:40,-5705,-16251,-1736
12:44:40,-5705,-16251,-1736
12:44:40,-5705,-16251,-1736
12:44:40,-6236,-16232,-1690
12:44:40,-6236,-16232,-1690
12:44:40,-6236,-16232,-1690
12:44:40,-6236,-16232,-1690
12:44:40,-5783,-16223,-1674
12:44:40,-5783,-16223,-1674
12:44:40,-5783,-16223,-1674
12:44:40,-5783,-16223,-1674
12:44:40,-6114,-16206,-1627
12:44:40,-6114,-16206,-1627
12:44:40,-6114,-16206,-1627
12:44:40,-6114,-16206,-1627
12:44:40,-6581,-16207,-1599
12:44:40,-6581,-16207,-1599
12:44:40,-6581,-16207,-1599
12:44:40,-6581,-16207,-1599
12:44:40,-6281,-16182,-1544
12:44:40,-6281,-16182,-1544
12:44:40,-6281,-16182,-1544
12:44:40,-6281,-16182,-1544
12:44:40,-6198,-16166,-1504
12:44:40,-6198,-16166,-1504
12:44:40,-6198,-16166,-1504
12:44:40,-6198,-16166,-1504
12:44:40,-6342,-16151,-1477
12:44:40,-6342,-16151,-1477
12:44:40,-6342,-16151,-1477
12:44:40,-6342,-16151,-1477
12:44:40,-6512,-16152,-1428
12:44:40,-6512,-16152,-1428
12:44:40,-6512,-16152,-1428
12:44:40,-6512,-16152,-1428
12:44:40,-7013,-16128,-1389
12:44:40,-7013,-16128,-1389
12:44:40,-7013,-16128,-1389
12:44:40,-7013,-16128,-1389
12:44:40,-7222,-16111,-1366
12:44:40,-7222,-16111,-1366
12:44:40,-7222,-16111,-1366
12:44:40,-7222,-16111,-1366
12:44:40,-7324,-16111,-1339
12:44:40,-7324,-16111,-1339
12:44:40,-7324,-16111,-1339
12:44:40,-7324,-16111,-1339
12:44:40,-7458,-16095,-1307
12:44:40,-7458,-16095,-1307
12:44:40,-7458,-16095,-1307
12:44:40,-7458,-16095,-1307
12:44:40,-7219,-16083,-1291
12:44:40,-7219,-16083,-1291
12:44:40,-7219,-16083,-1291
12:44:40,-7219,-16083,-1291
12:44:40,-6608,-16080,-1266
12:44:40,-6608,-16080,-1266
12:44:40,-6608,-16080,-1266
12:44:40,-6608,-16080,-1266
12:44:40,-6511,-16074,-1240
12:44:40,-6511,-16074,-1240
12:44:40,-6511,-16074,-1240
12:44:40,-6511,-16074,-1240
12:44:40,-5986,-16066,-1234
12:44:40,-5986,-16066,-1234
12:44:40,-5986,-16066,-1234
12:44:40,-5986,-16066,-1234
12:44:40,-5172,-16058,-1218
12:44:40,-5172,-16058,-1218
12:44:40,-5172,-16058,-1218
12:44:40,-5172,-16058,-1218
12:44:40,-5831,-16058,-1197
12:44:40,-5831,-16058,-1197
12:44:40,-5831,-16058,-1197
12:44:40,-5831,-16058,-1197
12:44:40,-5278,-16050,-1189
12:44:40,-5278,-16050,-1189
12:44:40,-5278,-16050,-1189
12:44:40,-5278,-16050,-1189
12:44:40,-5553,-16036,-1158
12:44:40,-5553,-16036,-1158
12:44:40,-5553,-16036,-1158
12:44:40,-5553,-16036,-1158
12:44:40,-5243,-16027,-1137
12:44:40,-5243,-16027,-1137
12:44:40,-5243,-16027,-1137
12:44:40,-5243,-16027,-1137
12:44:40,-5104,-16022,-1128
12:44:40,-5104,-16022,-1128
12:44:40,-5104,-16022,-1128
12:44:40,-5104,-16022,-1128
12:44:40,-5117,-16018,-1118
12:44:40,-5117,-16018,-1118
12:44:40,-5117,-16018,-1118
12:44:40,-5117,-16018,-1118
12:44:40,-4983,-16025,-1148
12:44:40,-4983,-16025,-1148
12:44:40,-4983,-16025,-1148
12:44:40,-4983,-16025,-1148
12:44:40,-5276,-16110,-1345
12:44:40,-5276,-16110,-1345
12:44:40,-5276,-16110,-1345
12:44:40,-5276,-16110,-1345
12:44:40,-5508,-16270,-1747
12:44:40,-5508,-16270,-1747
12:44:40,-5508,-16270,-1747
12:44:40,-5508,-16270,-1747
12:44:40,-5153,-16349,-1940
12:44:40,-5153,-16349,-1940
12:44:40,-5153,-16349,-1940
12:44:40,-5153,-16349,-1940
12:44:40,-5347,-16382,-2037
12:44:40,-5347,-16382,-2037
12:44:40,-5347,-16382,-2037
12:44:40,-5347,-16382,-2037
12:44:40,-4259,-16385,-2048
12:44:40,-4259,-16385,-2048
12:44:40,-4259,-16385,-2048
12:44:40,-4259,-16385,-2048
12:44:40,-4516,-16384,-2053
12:44:40,-4516,-16384,-2053
12:44:40,-4516,-16384,-2053
12:44:40,-4516,-16384,-2053
12:44:40,-3994,-16389,-2055
12:44:40,-3994,-16389,-2055
12:44:40,-3994,-16389,-2055
12:44:40,-3994,-16389,-2055
12:44:40,-4205,-16397,-2055
12:44:40,-4205,-16397,-2055
12:44:40,-4205,-16397,-2055
12:44:40,-4205,-16397,-2055
12:44:40,-4144,-16404,-2088
12:44:40,-4144,-16404,-2088
12:44:40,-4144,-16404,-2088
12:44:40,-4144,-16404,-2088
12:44:40,-3762,-16414,-2127
12:44:40,-3762,-16414,-2127
12:44:40,-3762,-16414,-2127
12:44:40,-3762,-16414,-2127
12:44:40,-3627,-16413,-2138
12:44:40,-3627,-16413,-2138
12:44:40,-3627,-16413,-2138
12:44:40,-3627,-16413,-2138
12:44:40,-3429,-16413,-2115
12:44:40,-3429,-16413,-2115
12:44:40,-3429,-16413,-2115
12:44:40,-3429,-16413,-2115
12:44:40,-3020,-16392,-2069
12:44:40,-3020,-16392,-2069
12:44:40,-3020,-16392,-2069
12:44:40,-3020,-16392,-2069
12:44:40,-3504,-16377,-2019
12:44:40,-3504,-16377,-2019
12:44:40,-3504,-16377,-2019
12:44:40,-3504,-16377,-2019
12:44:40,-3047,-16375,-2006
12:44:40,-3047,-16375,-2006
12:44:40,-3047,-16375,-2006
12:44:40,-3047,-16375,-2006
12:44:40,-3453,-16379,-2019
12:44:40,-3453,-16379,-2019
12:44:40,-3453,-16379,-2019
12:44:41,-3453,-16379,-2019
12:44:41,-2815,-16384,-2028
12:44:41,-2815,-16384,-2028
12:44:41,-2815,-16384,-2028
12:44:41,-2815,-16384,-2028
12:44:41,-2516,-16381,-2008
12:44:41,-2516,-16381,-2008
12:44:41,-2516,-16381,-2008
12:44:41,-2516,-16381,-2008
12:44:41,-2295,-16369,-1990
12:44:41,-2295,-16369,-1990
12:44:41,-2295,-16369,-1990
12:44:41,-2295,-16369,-1990
12:44:41,-2197,-16354,-1941
12:44:41,-2197,-16354,-1941
12:44:41,-2197,-16354,-1941
12:44:41,-2197,-16354,-1941
12:44:41,-1815,-16345,-1925
12:44:41,-1815,-16345,-1925
12:44:41,-1815,-16345,-1925
12:44:41,-1815,-16345,-1925
12:44:41,-1707,-16328,-1875
12:44:41,-1707,-16328,-1875
12:44:41,-1707,-16328,-1875
12:44:41,-1707,-16328,-1875
12:44:41,-1324,-16317,-1850
12:44:41,-1324,-16317,-1850
12:44:41,-1324,-16317,-1850
12:44:41,-1324,-16317,-1850
12:44:41,-1694,-16317,-1842
12:44:41,-1694,-16317,-1842
12:44:41,-1694,-16317,-1842
12:44:41,-1694,-16317,-1842
12:44:41,-1605,-16309,-1819
12:44:41,-1605,-16309,-1819
12:44:41,-1605,-16309,-1819
12:44:41,-1605,-16309,-1819
12:44:41,-1275,-16294,-1787
12:44:41,-1275,-16294,-1787
12:44:41,-1275,-16294,-1787
12:44:41,-1275,-16294,-1787
12:44:41,-1117,-16288,-1773
12:44:41,-1117,-16288,-1773
12:44:41,-1117,-16288,-1773
12:44:41,-1117,-16288,-1773
12:44:41,-476,-16281,-1749
12:44:41,-476,-16281,-1749
12:44:41,-476,-16281,-1749
12:44:41,-476,-16281,-1749
12:44:41,-1108,-16273,-1727
12:44:41,-1108,-16273,-1727
12:44:41,-1108,-16273,-1727
12:44:41,-1108,-16273,-1727
12:44:41,-1203,-16252,-1717
12:44:41,-1203,-16252,-1717
12:44:41,-1203,-16252,-1717
12:44:41,-1203,-16252,-1717
12:44:41,-633,-16251,-1686
12:44:41,-633,-16251,-1686
12:44:41,-633,-16251,-1686
12:44:41,-633,-16251,-1686
12:44:41,162,-16243,-1664
12:44:41,162,-16243,-1664
12:44:41,162,-16243,-1664
12:44:41,162,-16243,-1664
12:44:41,537,-16223,-1656
12:44:41,537,-16223,-1656
12:44:41,537,-16223,-1656
12:44:41,537,-16223,-1656
12:44:41,719,-16226,-1616
12:44:41,719,-16226,-1616
12:44:41,719,-16226,-1616
12:44:41,719,-16226,-1616
12:44:41,75,-16204,-1584
12:44:41,75,-16204,-1584
12:44:41,75,-16204,-1584
12:44:41,75,-16204,-1584
12:44:41,453,-16205,-1556
12:44:41,453,-16205,-1556
12:44:41,453,-16205,-1556
12:44:41,453,-16205,-1556
12:44:41,875,-16198,-1528
12:44:41,875,-16198,-1528
12:44:41,875,-16198,-1528
12:44:41,875,-16198,-1528
12:44:41,1432,-16173,-1482
12:44:41,1432,-16173,-1482
12:44:41,1432,-16173,-1482
12:44:41,1432,-16173,-1482
12:44:41,1568,-16160,-1439
12:44:41,1568,-16160,-1439
12:44:41,1568,-16160,-1439
12:44:41,1568,-16160,-1439
12:44:41,941,-16140,-1416
12:44:41,941,-16140,-1416
12:44:41,941,-16140,-1416
12:44:41,941,-16140,-1416
12:44:41,1514,-16134,-1374
12:44:41,1514,-16134,-1374
12:44:41,1514,-16134,-1374
12:44:41,1514,-16134,-1374
12:44:41,1544,-16126,-1352
12:44:41,1544,-16126,-1352
12:44:41,1544,-16126,-1352
12:44:41,1544,-16126,-1352
12:44:41,2320,-16126,-1331
12:44:41,2320,-16126,-1331
12:44:41,2320,-16126,-1331
12:44:41,2320,-16126,-1331
12:44:41,2314,-16139,-1386
12:44:41,2314,-16139,-1386
12:44:41,2314,-16139,-1386
12:44:41,2314,-16139,-1386
12:44:41,2225,-16234,-1613
12:44:41,2225,-16234,-1613
12:44:41,2225,-16234,-1613
12:44:41,2225,-16234,-1613
12:44:41,2808,-16339,-1862
12:44:41,2808,-16339,-1862
12:44:41,2808,-16339,-1862
12:44:41,2808,-16339,-1862
12:44:41,3028,-16408,-2028
12:44:41,3028,-16408,-2028
12:44:41,3028,-16408,-2028
12:44:41,3028,-16408,-2028
12:44:41,2893,-16424,-2094
12:44:41,2893,-16424,-2094
12:44:41,2893,-16424,-2094
12:44:41,2893,-16424,-2094
12:44:41,2880,-16432,-2117
12:44:41,2880,-16432,-2117
12:44:41,2880,-16432,-2117
12:44:41,2880,-16432,-2117
12:44:41,3203,-16436,-2087
12:44:41,3203,-16436,-2087
12:44:41,3203,-16436,-2087
12:44:41,3203,-16436,-2087
12:44:41,3546,-16433,-2095
12:44:41,3546,-16433,-2095
12:44:41,3546,-16433,-2095
12:44:41,3546,-16433,-2095
12:44:41,3638,-16420,-2110
12:44:41,3638,-16420,-2110
12:44:41,3638,-16420,-2110
12:44:41,3638,-16420,-2110
12:44:41,4000,-16443,-2134
12:44:41,4000,-16443,-2134
12:44:41,4000,-16443,-2134
12:44:41,4000,-16443,-2134
12:44:41,4416,-16450,-2144
12:44:41,4416,-16450,-2144
12:44:41,4416,-16450,-2144
12:44:41,4416,-16450,-2144
12:44:41,4148,-16441,-2132
12:44:41,4148,-16441,-2132
12:44:41,4148,-16441,-2132
12:44:41,4148,-16441,-2132
12:44:41,4422,-16429,-2126
12:44:41,4422,-16429,-2126
12:44:41,4422,-16429,-2126
12:44:41,4422,-16429,-2126
12:44:41,4648,-16410,-2051
12:44:41,4648,-16410,-2051
12:44:41,4648,-16410,-2051
12:44:41,4648,-16410,-2051
12:44:41,4831,-16392,-2013
12:44:41,4831,-16392,-2013
12:44:41,4831,-16392,-2013
12:44:41,4831,-16392,-2013
12:44:41,4906,-16394,-2005
12:44:41,4906,-16394,-2005
12:44:41,4906,-16394,-2005
12:44:41,4906,-16394,-2005
12:44:41,4489,-16396,-2029
12:44:41,4489,-16396,-2029
12:44:41,4489,-16396,-2029
12:44:41,4489,-16396,-2029
12:44:41,5126,-16410,-2045
12:44:41,5126,-16410,-2045
12:44:41,5126,-16410,-2045
12:44:41,5126,-16410,-2045
12:44:41,5112,-16405,-2032
12:44:41,5112,-16405,-2032
12:44:41,5112,-16405,-2032
12:44:41,5112,-16405,-2032
12:44:41,5391,-16390,-2013
12:44:41,5391,-16390,-2013
12:44:41,5391,-16390,-2013
12:44:41,5391,-16390,-2013
12:44:41,5048,-16387,-1984
12:44:41,5048,-16387,-1984
12:44:41,5048,-16387,-1984
12:44:41,5048,-16387,-1984
12:44:41,5298,-16370,-1964
12:44:41,5298,-16370,-1964
12:44:41,5298,-16370,-1964
12:44:41,5298,-16370,-1964
12:44:41,5424,-16354,-1913
12:44:41,5424,-16354,-1913
12:44:42,5424,-16354,-1913
12:44:42,5424,-16354,-1913
12:44:42,5618,-16333,-1865
12:44:42,5618,-16333,-1865
12:44:42,5618,-16333,-1865
12:44:42,5618,-16333,-1865
12:44:42,5690,-16329,-1819
12:44:42,5690,-16329,-1819
12:44:42,5690,-16329,-1819
12:44:42,5690,-16329,-1819
12:44:42,5735,-16317,-1782
12:44:42,5735,-16317,-1782
12:44:42,5735,-16317,-1782
12:44:42,5735,-16317,-1782
12:44:42,5727,-16303,-1752
12:44:42,5727,-16303,-1752
12:44:42,5727,-16303,-1752
12:44:42,5727,-16303,-1752
12:44:42,6087,-16286,-1728
12:44:42,6087,-16286,-1728
12:44:42,6087,-16286,-1728
12:44:42,6087,-16286,-1728
12:44:42,6121,-16280,-1698
12:44:42,6121,-16280,-1698
12:44:42,6121,-16280,-1698
12:44:42,6121,-16280,-1698
12:44:42,6323,-16275,-1677
12:44:42,6323,-16275,-1677
12:44:42,6323,-16275,-1677
12:44:42,6323,-16275,-1677
12:44:42,6404,-16263,-1646
12:44:42,6404,-16263,-1646
12:44:42,6404,-16263,-1646
12:44:42,6404,-16263,-1646
12:44:42,6482,-16251,-1609
12:44:42,6482,-16251,-1609
12:44:42,6482,-16251,-1609
12:44:42,6482,-16251,-1609
12:44:42,6534,-16236,-1580
12:44:42,6534,-16236,-1580
12:44:42,6534,-16236,-1580
12:44:42,6534,-16236,-1580
12:44:42,7645,-16229,-1555
12:44:42,7645,-16229,-1555
12:44:42,7645,-16229,-1555
12:44:42,7645,-16229,-1555
12:44:42,7147,-16207,-1519
12:44:42,7147,-16207,-1519
12:44:42,7147,-16207,-1519
12:44:42,7147,-16207,-1519
12:44:42,7147,-16198,-1481
12:44:42,7147,-16198,-1481
12:44:42,7147,-16198,-1481
12:44:42,7147,-16198,-1481
12:44:42,6692,-16180,-1452
12:44:42,6692,-16180,-1452
12:44:42,6692,-16180,-1452
12:44:42,6692,-16180,-1452
12:44:42,7218,-16169,-1423
12:44:42,7218,-16169,-1423
12:44:42,7218,-16169,-1423
12:44:42,7218,-16169,-1423
12:44:42,7587,-16173,-1403
12:44:42,7587,-16173,-1403
12:44:42,7587,-16173,-1403
12:44:42,7587,-16173,-1403
12:44:42,7338,-16163,-1379
12:44:42,7338,-16163,-1379
12:44:42,7338,-16163,-1379
12:44:42,7338,-16163,-1379
12:44:42,6842,-16163,-1348
12:44:42,6842,-16163,-1348
12:44:42,6842,-16163,-1348
12:44:42,6842,-16163,-1348
12:44:42,6288,-16152,-1326
12:44:42,6288,-16152,-1326
12:44:42,6288,-16152,-1326
12:44:42,6288,-16152,-1326
12:44:42,5614,-16139,-1294
12:44:42,5614,-16139,-1294
12:44:42,5614,-16139,-1294
12:44:42,5614,-16139,-1294
12:44:42,6099,-16124,-1274
12:44:42,6099,-16124,-1274
12:44:42,6099,-16124,-1274
12:44:42,6099,-16124,-1274
12:44:42,6012,-16109,-1239
12:44:42,6012,-16109,-1239
12:44:42,6012,-16109,-1239
12:44:42,6012,-16109,-1239
12:44:42,4171,-16082,-1213
12:44:42,4171,-16082,-1213
12:44:42,4171,-16082,-1213
12:44:42,4171,-16082,-1213
12:44:42,3355,-16072,-1174
12:44:42,3355,-16072,-1174
12:44:42,3355,-16072,-1174
12:44:42,3355,-16072,-1174
12:44:42,1869,-16099,-1204
12:44:42,1869,-16099,-1204
12:44:42,1869,-16099,-1204
12:44:42,1869,-16099,-1204
12:44:42,2092,-16170,-1410
12:44:42,2092,-16170,-1410
12:44:42,2092,-16170,-1410
12:44:42,2092,-16170,-1410
12:44:42,4160,-16328,-1802
12:44:42,4160,-16328,-1802
12:44:42,4160,-16328,-1802
12:44:42,4160,-16328,-1802
12:44:42,5815,-16406,-2002
12:44:42,5815,-16406,-2002
12:44:42,5815,-16406,-2002
12:44:42,5815,-16406,-2002
12:44:42,7902,-16432,-2077
12:44:42,7902,-16432,-2077
12:44:42,7902,-16432,-2077
12:44:42,7902,-16432,-2077
12:44:42,9144,-16449,-2099
12:44:42,9144,-16449,-2099
12:44:42,9144,-16449,-2099
12:44:42,9144,-16449,-2099
12:44:42,9343,-16448,-2097
12:44:42,9343,-16448,-2097
12:44:42,9343,-16448,-2097
12:44:42,9343,-16448,-2097
12:44:42,8868,-16452,-2111
12:44:42,8868,-16452,-2111
12:44:42,8868,-16452,-2111
12:44:42,8868,-16452,-2111
12:44:42,9578,-16463,-2148
12:44:42,9578,-16463,-2148
12:44:42,9578,-16463,-2148
12:44:42,9578,-16463,-2148
12:44:42,10291,-16485,-2193
12:44:42,10291,-16485,-2193
12:44:42,10291,-16485,-2193
12:44:42,10291,-16485,-2193
12:44:42,9625,-16504,-2243
12:44:42,9625,-16504,-2243
12:44:42,9625,-16504,-2243
12:44:42,9625,-16504,-2243
12:44:42,9257,-16512,-2246
12:44:42,9257,-16512,-2246
12:44:42,9257,-16512,-2246
12:44:42,9257,-16512,-2246
12:44:42,8282,-16512,-2261
12:44:42,8282,-16512,-2261
12:44:42,8282,-16512,-2261
12:44:42,8282,-16512,-2261
12:44:42,7960,-16493,-2233
12:44:42,7960,-16493,-2233
12:44:42,7960,-16493,-2233
12:44:42,7960,-16493,-2233
12:44:42,7924,-16498,-2217
12:44:42,7924,-16498,-2217
12:44:42,7924,-16498,-2217
12:44:42,7924,-16498,-2217
12:44:42,7271,-16502,-2226
12:44:42,7271,-16502,-2226
12:44:42,7271,-16502,-2226
12:44:42,7271,-16502,-2226
12:44:42,7529,-16512,-2252
12:44:42,7529,-16512,-2252
12:44:42,7529,-16512,-2252
12:44:42,7529,-16512,-2252
12:44:42,7056,-16511,-2250
12:44:42,7056,-16511,-2250
12:44:42,7056,-16511,-2250
12:44:42,7056,-16511,-2250
12:44:42,8746,-16521,-2261
12:44:42,8746,-16521,-2261
12:44:42,8746,-16521,-2261
12:44:42,8746,-16521,-2261
12:44:42,9723,-16507,-2266
12:44:42,9723,-16507,-2266
12:44:42,9723,-16507,-2266
12:44:42,9723,-16507,-2266
12:44:42,9781,-16512,-2255
12:44:42,9781,-16512,-2255
12:44:42,9781,-16512,-2255
12:44:42,9781,-16512,-2255
12:44:42,10456,-16507,-2246
12:44:42,10456,-16507,-2246
12:44:42,10456,-16507,-2246
12:44:42,10456,-16507,-2246
12:44:42,10160,-16494,-2227
